RoundedLat,RoundedLong,Count,bins
40.691,-73.957,269,13
40.691,-73.956,66,11
40.691,-73.955,217,13
40.691,-73.954,100,12
40.691,-73.953,577,14
40.691,-73.952,210,13
40.691,-73.95,18,7
40.691,-73.948,122,12
40.691,-73.947,139,12
40.691,-73.945,230,13
40.691,-73.944,294,14
40.691,-73.943,137,12
40.691,-73.942,6,3
40.691,-73.941,97,12
40.691,-73.94,133,12
40.691,-73.938,289,14
40.691,-73.937,177,13
40.691,-73.935,58,10
40.691,-73.934,62,11
40.691,-73.932,143,13
40.691,-73.931,66,11
40.691,-73.929,159,13
40.691,-73.928,176,13
40.691,-73.927,62,11
40.691,-73.926,185,13
40.691,-73.925,201,13
40.691,-73.924,156,13
40.691,-73.923,39,9
40.691,-73.922,160,13
40.691,-73.921,189,13
40.691,-73.92,88,12
40.691,-73.919,47,10
40.691,-73.918,113,12
40.691,-73.917,89,12
40.691,-73.916,66,11
40.691,-73.915,180,13
40.691,-73.914,183,13
40.691,-73.913,138,12
40.691,-73.912,17,6
40.691,-73.911,52,10
40.691,-73.91,122,12
40.691,-73.909,160,13
40.691,-73.908,180,13
40.691,-73.907,410,14
40.691,-73.906,146,13
40.691,-73.905,106,12
40.691,-73.904,59,10
40.691,-73.903,9,4
40.691,-73.891,703,14
40.691,-73.889,1,0
40.691,-73.887,2,0
40.691,-73.871,196,13
40.691,-73.87,55,10
40.691,-73.869,59,10
40.691,-73.868,258,13
40.691,-73.867,171,13
40.691,-73.866,16,6
40.691,-73.865,18,7
40.691,-73.864,75,11
40.691,-73.863,21,7
40.691,-73.862,32,9
40.691,-73.86,14,6
40.691,-73.859,8,4
40.691,-73.858,70,11
40.691,-73.857,19,7
40.691,-73.856,35,9
40.691,-73.855,45,10
40.691,-73.854,12,5
40.691,-73.853,19,7
40.691,-73.852,11,5
40.691,-73.851,29,8
40.691,-73.85,17,6
40.691,-73.848,11,5
40.691,-73.847,17,6
40.691,-73.846,14,6
40.691,-73.845,2,0
40.691,-73.844,8,4
40.691,-73.843,30,8
40.691,-73.842,20,7
40.691,-73.841,19,7
40.691,-73.84,41,9
40.691,-73.839,43,10
40.691,-73.838,98,12
40.691,-73.837,17,6
40.691,-73.836,4,2
40.691,-73.835,57,10
40.691,-73.834,66,11
40.691,-73.833,36,9
40.691,-73.832,27,8
40.691,-73.831,76,11
40.691,-73.829,16,6
40.691,-73.828,8,4
40.691,-73.827,34,9
40.691,-73.826,45,10
40.691,-73.825,11,5
40.691,-73.824,115,12
40.691,-73.823,64,11
40.691,-73.822,68,11
40.691,-73.821,81,11
40.691,-73.82,33,9
40.691,-73.819,15,6
40.691,-73.818,18,7
40.691,-73.817,12,5
40.691,-73.816,39,9
40.691,-73.815,24,8
40.691,-73.814,206,13
40.691,-73.813,96,12
40.691,-73.812,49,10
40.691,-73.811,4,2
40.691,-73.81,55,10
40.691,-73.809,3,1
40.691,-73.808,24,8
40.691,-73.807,10,5
40.691,-73.806,32,9
40.691,-73.805,29,8
40.691,-73.804,26,8
40.691,-73.803,39,9
40.691,-73.802,14,6
40.691,-73.801,60,11
40.691,-73.8,8,4
40.691,-73.799,98,12
40.691,-73.798,126,12
40.691,-73.797,134,12
40.691,-73.796,10,5
40.691,-73.795,93,12
40.691,-73.794,69,11
40.691,-73.793,18,7
40.691,-73.792,14,6
40.691,-73.791,38,9
40.691,-73.79,130,12
40.691,-73.789,27,8
40.691,-73.788,10,5
40.691,-73.787,62,11
40.691,-73.786,35,9
40.691,-73.784,21,7
40.691,-73.783,25,8
40.691,-73.782,84,11
40.691,-73.781,50,10
40.691,-73.78,83,11
40.691,-73.779,28,8
40.691,-73.778,11,5
40.691,-73.777,5,2
40.691,-73.776,1,0
40.691,-73.775,15,6
40.691,-73.774,3,1
40.691,-73.764,27,8
40.691,-73.763,19,7
40.691,-73.762,204,13
40.691,-73.761,20,7
40.691,-73.76,18,7
40.691,-73.759,33,9
40.691,-73.758,41,9
40.691,-73.757,12,5
40.691,-73.756,27,8
40.691,-73.755,24,8
40.691,-73.754,28,8
40.691,-73.753,23,8
40.691,-73.752,12,5
40.691,-73.751,9,4
40.691,-73.75,12,5
40.691,-73.749,8,4
40.691,-73.748,28,8
40.691,-73.747,9,4
40.691,-73.746,81,11
40.691,-73.745,6,3
40.691,-73.744,10,5
40.691,-73.743,2,0
40.691,-73.742,2,0
40.691,-73.741,18,7
40.691,-73.74,6,3
40.691,-73.739,5,2
40.691,-73.738,3,1
40.691,-73.737,7,3
40.691,-73.736,6,3
40.691,-73.735,16,6
40.691,-73.734,23,8
40.691,-73.733,5,2
40.691,-73.732,6,3
40.691,-73.731,16,6
40.691,-73.73,4,2
40.691,-73.729,40,9
40.691,-73.728,70,11
40.691,-73.727,83,11
40.692,-74.0,69,11
40.692,-73.999,105,12
40.692,-73.998,3,1
40.692,-73.997,8,4
40.692,-73.996,2,0
40.692,-73.995,16,6
40.692,-73.994,13,6
40.692,-73.993,2,0
40.692,-73.992,19,7
40.692,-73.991,70,11
40.692,-73.99,791,14
40.692,-73.989,130,12
40.692,-73.988,379,14
40.692,-73.987,5419,14
40.692,-73.986,305,14
40.692,-73.985,46,10
40.692,-73.984,16,6
40.692,-73.983,69,11
40.692,-73.982,34,9
40.692,-73.981,9,4
40.692,-73.98,16,6
40.692,-73.979,33,9
40.692,-73.978,59,10
40.692,-73.974,21,7
40.692,-73.973,25,8
40.692,-73.972,59,10
40.692,-73.971,27,8
40.692,-73.97,15,6
40.692,-73.969,83,11
40.692,-73.968,36,9
40.692,-73.967,21,7
40.692,-73.966,26,8
40.692,-73.965,2,0
40.692,-73.964,51,10
40.692,-73.963,9,4
40.692,-73.962,39,9
40.692,-73.961,52,10
40.692,-73.96,6,3
40.692,-73.959,33,9
40.692,-73.957,120,12
40.692,-73.956,74,11
40.692,-73.955,81,11
40.692,-73.954,33,9
40.692,-73.952,298,14
40.692,-73.95,237,13
40.692,-73.949,91,12
40.692,-73.948,89,12
40.692,-73.947,109,12
40.692,-73.946,112,12
40.692,-73.944,56,10
40.692,-73.943,171,13
40.692,-73.941,128,12
40.692,-73.94,141,12
40.692,-73.939,137,12
40.692,-73.937,236,13
40.692,-73.935,206,13
40.692,-73.934,183,13
40.692,-73.932,177,13
40.692,-73.931,148,13
40.692,-73.929,335,14
40.692,-73.928,118,12
40.692,-73.927,174,13
40.692,-73.926,151,13
40.692,-73.925,31,9
40.692,-73.924,46,10
40.692,-73.923,92,12
40.692,-73.922,80,11
40.692,-73.921,80,11
40.692,-73.92,131,12
40.692,-73.919,158,13
40.692,-73.918,31,9
40.692,-73.917,56,10
40.692,-73.916,92,12
40.692,-73.915,88,12
40.692,-73.914,146,13
40.692,-73.913,221,13
40.692,-73.912,126,12
40.692,-73.911,120,12
40.692,-73.91,282,14
40.692,-73.909,75,11
40.692,-73.908,119,12
40.692,-73.907,108,12
40.692,-73.906,185,13
40.692,-73.905,94,12
40.692,-73.904,159,13
40.692,-73.903,105,12
40.692,-73.902,9,4
40.692,-73.897,8,4
40.692,-73.896,9,4
40.692,-73.893,41,9
40.692,-73.868,8,4
40.692,-73.867,6,3
40.692,-73.866,89,12
40.692,-73.865,134,12
40.692,-73.864,127,12
40.692,-73.863,38,9
40.692,-73.862,146,13
40.692,-73.861,40,9
40.692,-73.86,103,12
40.692,-73.859,27,8
40.692,-73.858,25,8
40.692,-73.857,22,7
40.692,-73.856,15,6
40.692,-73.855,18,7
40.692,-73.854,154,13
40.692,-73.853,39,9
40.692,-73.852,76,11
40.692,-73.851,6,3
40.692,-73.849,1,0
40.692,-73.848,16,6
40.692,-73.847,24,8
40.692,-73.846,15,6
40.692,-73.845,21,7
40.692,-73.844,69,11
40.692,-73.843,9,4
40.692,-73.842,27,8
40.692,-73.841,5,2
40.692,-73.84,20,7
40.692,-73.839,10,5
40.692,-73.838,25,8
40.692,-73.837,30,8
40.692,-73.836,41,9
40.692,-73.835,137,12
40.692,-73.834,70,11
40.692,-73.833,50,10
40.692,-73.832,23,8
40.692,-73.831,17,6
40.692,-73.83,74,11
40.692,-73.829,32,9
40.692,-73.828,44,10
40.692,-73.827,52,10
40.692,-73.826,10,5
40.692,-73.825,23,8
40.692,-73.824,5,2
40.692,-73.823,12,5
40.692,-73.822,29,8
40.692,-73.821,33,9
40.692,-73.82,102,12
40.692,-73.819,78,11
40.692,-73.818,59,10
40.692,-73.817,30,8
40.692,-73.816,12,5
40.692,-73.815,34,9
40.692,-73.814,28,8
40.692,-73.813,16,6
40.692,-73.812,171,13
40.692,-73.811,25,8
40.692,-73.81,35,9
40.692,-73.809,50,10
40.692,-73.808,49,10
40.692,-73.807,14,6
40.692,-73.806,37,9
40.692,-73.805,50,10
40.692,-73.804,54,10
40.692,-73.803,22,7
40.692,-73.802,60,11
40.692,-73.801,74,11
40.692,-73.8,15,6
40.692,-73.799,57,10
40.692,-73.798,162,13
40.692,-73.797,77,11
40.692,-73.796,119,12
40.692,-73.795,40,9
40.692,-73.794,56,10
40.692,-73.793,145,13
40.692,-73.792,68,11
40.692,-73.791,261,13
40.692,-73.79,38,9
40.692,-73.789,38,9
40.692,-73.788,51,10
40.692,-73.787,14,6
40.692,-73.786,51,10
40.692,-73.785,22,7
40.692,-73.784,19,7
40.692,-73.783,43,10
40.692,-73.782,13,6
40.692,-73.781,36,9
40.692,-73.78,48,10
40.692,-73.779,193,13
40.692,-73.778,69,11
40.692,-73.777,39,9
40.692,-73.776,26,8
40.692,-73.775,17,6
40.692,-73.774,25,8
40.692,-73.773,7,3
40.692,-73.772,2,0
40.692,-73.771,16,6
40.692,-73.77,1,0
40.692,-73.768,54,10
40.692,-73.767,69,11
40.692,-73.766,8,4
40.692,-73.765,110,12
40.692,-73.764,79,11
40.692,-73.763,43,10
40.692,-73.762,269,13
40.692,-73.761,57,10
40.692,-73.76,63,11
40.692,-73.759,53,10
40.692,-73.758,29,8
40.692,-73.757,13,6
40.692,-73.756,26,8
40.692,-73.755,5,2
40.692,-73.754,46,10
40.692,-73.753,69,11
40.692,-73.752,4,2
40.692,-73.751,8,4
40.692,-73.75,10,5
40.692,-73.749,17,6
40.692,-73.748,8,4
40.692,-73.747,23,8
40.692,-73.746,16,6
40.692,-73.745,9,4
40.692,-73.744,15,6
40.692,-73.743,24,8
40.692,-73.742,16,6
40.692,-73.741,10,5
40.692,-73.74,15,6
40.692,-73.739,6,3
40.692,-73.738,1,0
40.692,-73.737,3,1
40.692,-73.736,2,0
40.692,-73.735,6,3
40.692,-73.734,13,6
40.692,-73.733,3,1
40.692,-73.732,2,0
40.692,-73.731,48,10
40.692,-73.73,38,9
40.692,-73.729,23,8
40.692,-73.728,6,3
40.693,-74.0,15,6
40.693,-73.999,7,3
40.693,-73.998,1,0
40.693,-73.997,12,5
40.693,-73.996,8,4
40.693,-73.995,4,2
40.693,-73.994,13,6
40.693,-73.993,18,7
40.693,-73.992,48,10
40.693,-73.991,1322,14
40.693,-73.99,110,12
40.693,-73.989,181,13
40.693,-73.988,3,1
40.693,-73.987,2167,14
40.693,-73.986,12,5
40.693,-73.985,16,6
40.693,-73.984,14,6
40.693,-73.983,16,6
40.693,-73.982,14,6
40.693,-73.979,82,11
40.693,-73.978,116,12
40.693,-73.977,60,11
40.693,-73.976,156,13
40.693,-73.975,1,0
40.693,-73.974,210,13
40.693,-73.973,173,13
40.693,-73.972,182,13
40.693,-73.971,140,12
40.693,-73.97,65,11
40.693,-73.969,74,11
40.693,-73.968,66,11
40.693,-73.967,112,12
40.693,-73.966,74,11
40.693,-73.962,41,9
40.693,-73.961,5,2
40.693,-73.96,40,9
40.693,-73.959,89,12
40.693,-73.958,105,12
40.693,-73.957,27,8
40.693,-73.956,60,11
40.693,-73.955,31,9
40.693,-73.954,56,10
40.693,-73.953,72,11
40.693,-73.952,67,11
40.693,-73.95,59,10
40.693,-73.949,100,12
40.693,-73.947,209,13
40.693,-73.946,157,13
40.693,-73.944,117,12
40.693,-73.943,116,12
40.693,-73.942,110,12
40.693,-73.941,308,14
40.693,-73.94,704,14
40.693,-73.939,282,14
40.693,-73.938,405,14
40.693,-73.937,465,14
40.693,-73.936,406,14
40.693,-73.934,113,12
40.693,-73.933,93,12
40.693,-73.931,78,11
40.693,-73.93,29,8
40.693,-73.929,499,14
40.693,-73.928,478,14
40.693,-73.927,32,9
40.693,-73.926,91,12
40.693,-73.925,94,12
40.693,-73.924,87,11
40.693,-73.923,26,8
40.693,-73.922,125,12
40.693,-73.921,41,9
40.693,-73.919,243,13
40.693,-73.918,126,12
40.693,-73.917,62,11
40.693,-73.916,141,12
40.693,-73.915,10,5
40.693,-73.914,67,11
40.693,-73.913,119,12
40.693,-73.912,181,13
40.693,-73.911,15,6
40.693,-73.91,120,12
40.693,-73.909,112,12
40.693,-73.908,165,13
40.693,-73.907,192,13
40.693,-73.906,42,10
40.693,-73.905,3,1
40.693,-73.904,145,13
40.693,-73.903,37,9
40.693,-73.901,1,0
40.693,-73.9,40,9
40.693,-73.897,7,3
40.693,-73.896,77,11
40.693,-73.884,7,3
40.693,-73.883,1,0
40.693,-73.868,14,6
40.693,-73.867,14,6
40.693,-73.866,16,6
40.693,-73.865,12,5
40.693,-73.864,45,10
40.693,-73.863,14,6
40.693,-73.862,14,6
40.693,-73.861,25,8
40.693,-73.859,173,13
40.693,-73.858,77,11
40.693,-73.857,96,12
40.693,-73.856,128,12
40.693,-73.855,130,12
40.693,-73.854,78,11
40.693,-73.853,162,13
40.693,-73.851,22,7
40.693,-73.85,17,6
40.693,-73.849,36,9
40.693,-73.848,35,9
40.693,-73.847,1,0
40.693,-73.845,18,7
40.693,-73.844,34,9
40.693,-73.843,13,6
40.693,-73.842,21,7
40.693,-73.841,58,10
40.693,-73.84,21,7
40.693,-73.839,19,7
40.693,-73.838,25,8
40.693,-73.837,26,8
40.693,-73.836,25,8
40.693,-73.835,29,8
40.693,-73.834,53,10
40.693,-73.833,80,11
40.693,-73.832,92,12
40.693,-73.831,83,11
40.693,-73.83,5,2
40.693,-73.829,31,9
40.693,-73.828,60,11
40.693,-73.827,11,5
40.693,-73.826,61,11
40.693,-73.825,25,8
40.693,-73.824,41,9
40.693,-73.823,3,1
40.693,-73.822,34,9
40.693,-73.821,32,9
40.693,-73.82,33,9
40.693,-73.819,34,9
40.693,-73.818,11,5
40.693,-73.817,103,12
40.693,-73.816,50,10
40.693,-73.815,112,12
40.693,-73.814,90,12
40.693,-73.813,27,8
40.693,-73.811,39,9
40.693,-73.81,47,10
40.693,-73.809,25,8
40.693,-73.808,51,10
40.693,-73.807,31,9
40.693,-73.806,65,11
40.693,-73.805,19,7
40.693,-73.804,72,11
40.693,-73.803,48,10
40.693,-73.802,219,13
40.693,-73.801,74,11
40.693,-73.8,193,13
40.693,-73.799,126,12
40.693,-73.798,6,3
40.693,-73.797,44,10
40.693,-73.796,2,0
40.693,-73.795,22,7
40.693,-73.794,103,12
40.693,-73.792,333,14
40.693,-73.791,142,13
40.693,-73.79,66,11
40.693,-73.789,283,14
40.693,-73.788,27,8
40.693,-73.787,8,4
40.693,-73.786,7,3
40.693,-73.785,23,8
40.693,-73.784,28,8
40.693,-73.783,17,6
40.693,-73.782,29,8
40.693,-73.781,11,5
40.693,-73.78,121,12
40.693,-73.777,12,5
40.693,-73.776,40,9
40.693,-73.775,20,7
40.693,-73.774,7,3
40.693,-73.773,34,9
40.693,-73.772,21,7
40.693,-73.771,40,9
40.693,-73.77,15,6
40.693,-73.769,18,7
40.693,-73.768,18,7
40.693,-73.766,20,7
40.693,-73.765,40,9
40.693,-73.764,40,9
40.693,-73.763,6,3
40.693,-73.762,63,11
40.693,-73.761,19,7
40.693,-73.76,35,9
40.693,-73.759,86,11
40.693,-73.758,116,12
40.693,-73.757,80,11
40.693,-73.756,94,12
40.693,-73.755,31,9
40.693,-73.754,22,7
40.693,-73.753,18,7
